movie_id,title,genres,genre_ids,release_year,release_date,runtime,rating,vote_count,popularity,overview,poster_path,backdrop_path,original_language,original_title,adult,video
TMDB967941,Wicked: For Good,Fantasy|Adventure|Romance,"14, 12, 10749",2025,2025-11-19,0,6.646,859,34.057,"As an angry mob rises against the Wicked Witch, Glinda and Elphaba will need to come together one final time. With their singular friendship now the fulcrum of their futures, they will need to truly see each other, with honesty and empathy, if they are to change themselves, and all of Oz, for good.",/si9tolnefLSUKaqQEGz1bWArOaL.jpg,/cGbPBHKSFO7hSIjxkb3KOaGdOep.jpg,en,Wicked: For Good,False,False
TMDB1137350,The Phoenician Scheme,Comedy|Adventure|Crime,"35, 12, 80",2025,2025-05-23,0,6.525,830,9.5668,"Wealthy businessman Zsa-zsa Korda appoints his only daughter, a nun, as sole heir to his estate. As Korda embarks on a new enterprise, they soon become the target of scheming tycoons, foreign terrorists, and determined assassins.",/u2jxeYLXTYfu0bqJmnLGIgZswib.jpg,/bajke0ThKJ2V2iHE9DDYOJGdS7a.jpg,en,The Phoenician Scheme,False,False
TMDB1241983,Train Dreams,Drama,18,2025,2025-11-05,0,7.333,802,15.8148,A logger leads a life of quiet grace as he experiences love and loss during an era of monumental change in early 20th-century America.,/wfzYOVdafdbD1d3SxNqiBtV2Yhx.jpg,/u5NWHVhZ6HWc1fXnqn82cMar5St.jpg,en,Train Dreams,False,False
TMDB1228246,Five Nights at Freddy's 2,Horror|Thriller,"27, 53",2025,2025-12-03,0,6.7,800,29.6541,"One year since the supernatural nightmare at Freddy Fazbear's Pizza, the stories about what transpired there have been twisted into a campy local legend, inspiring the town's first ever Fazfest. With the truth kept from her, Abby sneaks out to reconnect with Freddy, Bonnie, Chica, and Foxy, setting into motion a terrifying series of events that will reveal dark secrets about the real origin of Freddy's, and unleash a decades-hidden horror.",/udAxQEORq2I5wxI97N2TEqdhzBE.jpg,/54BOXpX2ieTXMDzHymdDMnUIzYG.jpg,en,Five Nights at Freddy's 2,False,False
TMDB1356039,Counterattack,Action|Adventure|Thriller,"28, 12, 53",2025,2025-02-27,0,8.258,794,13.5755,"When a hostage rescue mission creates a new enemy, Capt. Guerrero and his elite soldiers must face an ambush by a criminal group.",/38I76hGcFY6xB47pjm7pZwkfuAF.jpg,/deUWVEgNh2IGjShyymZhaYP40ye.jpg,es,Contraataque,False,False
TMDB1245993,Caught Stealing,Crime|Thriller|Comedy,"80, 53, 35",2025,2025-08-26,0,6.908,794,11.9758,"Burned-out ex-baseball player Hank Thompson unexpectedly finds himself embroiled in a dangerous struggle for survival amidst the criminal underbelly of late 1990s New York City, forced to navigate a treacherous underworld he never imagined.",/cvda8s5J8YaHjTyEyXQpvD6f3iV.jpg,/41043LV7mfluH8iXEUPVseCDAv5.jpg,en,Caught Stealing,False,False
TMDB639988,No Other Choice,Comedy|Crime|Thriller,"35, 80, 53",2025,2025-09-24,0,7.553,794,16.1713,"After being laid off and humiliated by a ruthless job market, a veteran paper mill manager descends into violence in a desperate bid to reclaim his dignity.",/sBpxTGLzKnvPSVtL5yQYpSxvKEb.jpg,/vuUDwAi9UgLyNN9xZLtKTaLQWnl.jpg,ko,어쩔수가없다,False,False
TMDB1249213,Drop,Mystery|Thriller,"9648, 53",2025,2025-04-10,0,6.34,779,7.7464,"Violet, a widowed mother on her first date in years, arrives at an upscale restaurant where she is relieved that her date, Henry, is more charming and handsome than she expected. But their chemistry begins to curdle as Violet begins being irritated and then terrorized by a series of anonymous drops to her phone.",/hSQPSW8aLjsMBfwqGjgJ6HozTkp.jpg,/akBGSguhkAj1TXOdZUcL11e1hpH.jpg,en,Drop,False,False
TMDB324544,In the Lost Lands,Action|Fantasy|Western,"28, 14, 37",2025,2025-02-27,0,6.363,757,9.7604,"A queen sends the powerful and feared sorceress Gray Alys to the ghostly wilderness of the Lost Lands in search of a magical power, where she and her guide, the drifter Boyce, must outwit and outfight both man and demon.",/dDlfjR7gllmr8HTeN6rfrYhTdwX.jpg,/eOKpbUpd178x9Z2grd3vC74kkkU.jpg,en,In the Lost Lands,False,False
TMDB1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,Animation|Action|Fantasy,"16, 28, 14",2025,2025-07-18,0,7.659,756,101.9872,"The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",/fWVSwgjpT2D78VUh6X8UBd2rorW.jpg,/lNYympQM5O6QSInusbyG9eJDIe4.jpg,ja,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来,False,False
TMDB1153714,Death of a Unicorn,Horror|Fantasy|Comedy,"27, 14, 35",2025,2025-03-27,0,6.4,754,5.3466,"A father and daughter accidentally hit and kill a unicorn while en route to a weekend retreat, where his billionaire boss seeks to exploit the creature’s miraculous curative properties.",/xWlF2i51zUq7BUq4iJte1g9NyIM.jpg,/4rLaMBcCJ1pMq72vCulBMPsbAyh.jpg,en,Death of a Unicorn,False,False
TMDB604685,Den of Thieves 2: Pantera,Action|Crime|Thriller,"28, 80, 53",2025,2025-01-08,0,6.598,748,7.915,"Big Nick is back on the hunt in Europe and closing in on Donnie, who is embroiled in the treacherous and unpredictable world of diamond thieves and the infamous Panther mafia, as they plot a massive heist of the world's largest diamond exchange.",/rxcyxxarD17xMliStDEhM6y2AYQ.jpg,/aXLxxKVZA37sntSQwOyUEwA48a9.jpg,en,Den of Thieves 2: Pantera,False,False
TMDB1218925,Chainsaw Man - The Movie: Reze Arc,Animation|Action|Romance|Fantasy,"16, 28, 10749, 14",2025,2025-09-19,0,8.3,745,39.3202,"In a brutal war between devils, hunters, and secret enemies, a mysterious girl named Reze has stepped into Denji's world, and he faces his deadliest battle yet, fueled by love in a world where survival knows no rules.",/pHyxb2RV5wLlboAwm9ZJ9qTVEDw.jpg,/kfXgo2rMF1A19celCwLyQ4Xwpf8.jpg,ja,劇場版 チェンソーマン レゼ篇,False,False
TMDB1234731,Anaconda,Adventure|Comedy|Horror|Action,"12, 35, 27, 28",2025,2025-12-24,0,5.849,745,56.652,"A group of friends facing mid-life crises head to the rainforest with the intention of remaking their favorite movie from their youth, only to find themselves in a fight for their lives against natural disasters, giant snakes and violent criminals.",/qxMv3HwAB3XPuwNLMhVRg795Ktp.jpg,/swxhEJsAWms6X1fDZ4HdbvYBSf9.jpg,en,Anaconda,False,False
TMDB1083433,I Know What You Did Last Summer,Horror|Thriller|Mystery,"27, 53, 9648",2025,2025-07-16,0,5.715,694,8.1327,"When five friends inadvertently cause a deadly car accident, they cover up their involvement and make a pact to keep it a secret rather than face the consequences. A year later, their past comes back to haunt them and they're forced to confront a horrifying truth: someone knows what they did last summer…and is hell-bent on revenge.",/A06yXys3hrCWu8xiNoHCFLTG5SH.jpg,/gVPjIcYo1gTaACF43OMsralrcUS.jpg,en,I Know What You Did Last Summer,False,False
TMDB1136867,Materialists,Romance|Drama,"10749, 18",2025,2025-06-12,0,6.379,1088,14.3155,"A young, ambitious New York City matchmaker finds herself torn between the perfect match and her imperfect ex.",/zh4kaa2dGhVjojHulCWt3AR4b2l.jpg,/lqwwGkwJHtz9QgKtz4zeY19YgDg.jpg,en,Materialists,False,False
TMDB1284120,The Ugly Stepsister,Horror|Comedy|Drama,"27, 35, 18",2025,2025-03-07,0,7.3,993,13.7674,"In a fairy-tale kingdom where beauty is a brutal business, Elvira battles to compete with her incredibly beautiful stepsister, and she will go to any length to catch the prince’s eye.",/rayAREIKtSinuov10GvrZHyXfXH.jpg,/ev9kxdoJ5IYVprt1OvH2SMWJdU1.jpg,no,Den stygge stesøsteren,False,False
TMDB749170,Heads of State,Action|Thriller|Comedy,"28, 53, 35",2025,2025-06-24,0,6.832,979,12.1347,"The UK Prime Minister and US President have a public rivalry that risks their countries' alliance. But when they become targets of a powerful enemy, they're forced to rely on each other as they go on a wild, multinational run. Allied with Noel, a brilliant MI6 agent, they must find a way to thwart a conspiracy that threatens the free world.",/lVgE5oLzf7ABmzyASEVcjYyHI41.jpg,/vJbEUMeI2AxBUZKjP6ZVeVNNTLh.jpg,en,Heads of State,False,False
TMDB1242011,Together,Horror|Romance,"27, 10749",2025,2025-07-28,0,6.975,970,10.3301,"Years into their relationship, Tim and Millie find themselves at a crossroads as they move to the country, abandoning all that is familiar in their lives except each other. With tensions already flaring, a nightmarish encounter with a mysterious, unnatural force threatens to corrupt their lives, their love, and their flesh.",/80slKYVM5teFH3kz6ouWrZXveqj.jpg,/39Niij05MXfibXBsHiUU0Ml0POX.jpg,en,Together,False,False
TMDB83533,Avatar: Fire and Ash,Science Fiction|Adventure|Fantasy,"878, 12, 14",2025,2025-12-17,0,7.267,1873,105.7912,"In the wake of the devastating war against the RDA and the loss of their eldest son, Jake Sully and Neytiri face a new threat on Pandora: the Ash People, a violent and power-hungry Na'vi tribe led by the ruthless Varang. Jake's family must fight for their survival and the future of Pandora in a conflict that pushes them to their emotional and physical limits.",/bRBeSHfGHwkEpImlhxPmOcUsaeg.jpg,/sdZSjtGUTSN8B3al5o0f2WoQfQQ.jpg,en,Avatar: Fire and Ash,False,False
TMDB1084242,Zootopia 2,Animation|Comedy|Adventure|Family|Mystery,"16, 35, 12, 10751, 9648",2025,2025-11-26,0,7.62,1995,116.1516,"After cracking the biggest case in Zootopia's history, rookie cops Judy Hopps and Nick Wilde find themselves on the twisting trail of a great mystery when Gary De'Snake arrives and turns the animal metropolis upside down. To crack the case, Judy and Nick must go undercover to unexpected new parts of town, where their growing partnership is tested like never before.",/oJ7g2CifqpStmoYQyaLQgEU32qO.jpg,/lgotja3xMoJZbynwHfcQcJAEMWH.jpg,en,Zootopia 2,False,False
TMDB552524,Lilo & Stitch,Family|Science Fiction|Comedy,"10751, 878, 35",2025,2025-05-17,0,7.205,2059,24.7377,The wildly funny and touching story of a lonely Hawaiian girl and the fugitive alien who helps to mend her broken family.,/ckQzKpQJO4ZQDCN5evdpKcfm7Ys.jpg,/7Zx3wDG5bBtcfk8lcnCWDOLM4Y4.jpg,en,Lilo & Stitch,False,False
TMDB1084199,Companion,Horror|Science Fiction|Thriller,"27, 878, 53",2025,2025-01-22,0,7.0,2127,15.6517,"During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",/oCoTgC3UyWGfyQ9thE10ulWR7bn.jpg,/qA6MHDGDY0LyutjLUgFJRbPXLpW.jpg,en,Companion,False,False
TMDB1126166,Flight Risk,Action|Thriller,"28, 53",2025,2025-01-22,0,5.946,1109,13.1051,"A pilot transports a U.S. Marshal accompanying a government witness to a trial in New York. As they cross the Alaskan wilderness, tensions soar and trust is tested, as not everyone on board is who they seem.",/q0bCG4NX32iIEsRFZqRtuvzNCyZ.jpg,/hwlyY7LJdEFbCPaGNXiskKKmJ5X.jpg,en,Flight Risk,False,False
TMDB1376434,Predator: Killer of Killers,Animation|Action|Science Fiction|Thriller,"16, 28, 878, 53",2025,2025-06-05,0,7.807,1116,11.8255,"While three of the fiercest warriors in human history—a Viking raider, a ninja in feudal Japan, and a WWII pilot—are killers in their own right, they are merely prey for their new opponent: the ultimate killer of killers.",/2XDQa6EmFHSA37j1t0w88vpWqj9.jpg,/3AGZKVr2DPT9H53gYtkSEC1tK1E.jpg,en,Predator: Killer of Killers,False,False
TMDB1011477,Karate Kid: Legends,Action|Adventure|Drama,"28, 12, 18",2025,2025-05-08,0,7.019,1124,15.7595,"After a family tragedy, kung fu prodigy Li Fong is uprooted from his home in Beijing and forced to move to New York City with his mother. When a new friend needs his help, Li enters a karate competition – but his skills alone aren't enough. Li's kung fu teacher Mr. Han enlists original Karate Kid Daniel LaRusso for help, and Li learns a new way to fight, merging their two styles into one for the ultimate martial arts showdown.",/c90Lt7OQGsOmhv6x4JoFdoHzw5l.jpg,/7Q2CmqIVJuDAESPPp76rWIiA0AD.jpg,en,Karate Kid: Legends,False,False
TMDB1233575,Black Bag,Drama|Mystery|Thriller,"18, 9648, 53",2025,2025-03-12,0,6.34,1131,11.5447,"When intelligence agent Kathryn Woodhouse is suspected of betraying the nation, her husband – also a legendary agent – faces the ultimate test of whether to be loyal to his marriage, or his country.",/hHPovtU4b96LHcoeEwRkGHI5btw.jpg,/gxO51FVgADhYGGnnRPIlutVqb30.jpg,en,Black Bag,False,False
TMDB1290159,A House of Dynamite,Thriller,53,2025,2025-10-02,0,6.388,1142,7.0977,"When a single, unattributed missile is launched at the United States, a race begins to determine who is responsible and how to respond.",/AiJ8L90ftPAwVf3SDx7Fj9IMZoy.jpg,/5SVRVwBfHCIkffiq0MmbdvnHWSz.jpg,en,A House of Dynamite,False,False
TMDB668489,Havoc,Action|Crime|Thriller|Drama,"28, 80, 53, 18",2025,2025-04-25,0,6.369,1165,10.7173,"When a drug heist swerves lethally out of control, a jaded cop fights his way through a corrupt city's criminal underworld to save a politician's son.",/ubP2OsF3GlfqYPvXyLw9d78djGX.jpg,/7rKyFSg6SdLoCRCVoWLjL5k658k.jpg,en,Havoc,False,False
TMDB1071585,M3GAN 2.0,Action|Science Fiction|Thriller,"28, 878, 53",2025,2025-06-25,0,7.25,1188,19.8072,"After the underlying tech for M3GAN is stolen and misused by a powerful defense contractor to create a military-grade weapon known as Amelia, M3GAN's creator Gemma realizes that the only option is to resurrect M3GAN and give her a few upgrades, making her faster, stronger, and more lethal.",/oekamLQrwlJjRNmfaBE4llIvkir.jpg,/cT9ZfwoPDk8JbgkessmQgxAWiaM.jpg,en,M3GAN 2.0,False,False
TMDB425274,Now You See Me: Now You Don't,Thriller|Crime,"53, 80",2025,2025-11-12,0,6.53,1193,53.9452,"The original Four Horsemen reunite with a new generation of illusionists to take on powerful diamond heiress Veronika Vanderberg, who leads a criminal empire built on money laundering and trafficking. The new and old magicians must overcome their differences to work together on their most ambitious heist yet.",/oD3Eey4e4Z259XLm3eD3WGcoJAh.jpg,/dHSz0tSFuO2CsXJ1CApSauP9Ncl.jpg,en,Now You See Me: Now You Don't,False,False
TMDB604079,The Long Walk,Science Fiction|Thriller|Horror,"878, 53, 27",2025,2025-09-10,0,6.9,1214,13.6981,"In a dystopian 1970s America, fifty teenage boys take part in a deadly annual walking contest, forced to maintain a minimum pace or be executed, until only one survivor remains.",/wobVTa99eW0ht6c1rNNzLkazPtR.jpg,/2dlt9I2ga6hweywz9zsFUz1PVii.jpg,en,The Long Walk,False,False
TMDB1317288,Marty Supreme,Drama,18,2025,2025-12-19,0,7.507,1223,57.43,"Marty Mauser, a young man with a dream no one respects, goes to hell and back in pursuit of greatness.",/lYWEXbQgRTR4ZQleSXAgRbxAjvq.jpg,/3iMoYSbI72Nwsvi7uSpqReLJVa6.jpg,en,Marty Supreme,False,False
TMDB1124620,The Monkey,Horror|Comedy,"27, 35",2025,2025-02-14,0,6.003,1226,13.0522,"When twin brothers find a mysterious wind-up monkey, a series of outrageous deaths tear their family apart. Twenty-five years later, the monkey begins a new killing spree forcing the estranged brothers to confront the cursed toy.",/yYa8Onk9ow7ukcnfp2QWVvjWYel.jpg,/cjZ7No0DX2L3ielLSoUOMYPw7C.jpg,en,The Monkey,False,False
TMDB798645,The Running Man,Action|Thriller|Science Fiction,"28, 53, 878",2025,2025-11-11,0,6.786,1248,42.9942,"Desperate to save his sick daughter, working-class Ben Richards is convinced by The Running Man's charming but ruthless producer to enter the deadly competition game as a last resort. But Ben's defiance, instincts, and grit turn him into an unexpected fan favorite — and a threat to the entire system. As ratings skyrocket, so does the danger, and Ben must outwit not just the Hunters, but a nation addicted to watching him fall.",/dKL78O9zxczVgjtNcQ9UkbYLzqX.jpg,/aHj7d7wSLqrg5cjAcgHhiGr97Ih.jpg,en,The Running Man,False,False
TMDB533533,TRON: Ares,Science Fiction|Adventure|Action,"878, 12, 28",2025,2025-10-08,0,6.475,1248,34.9137,"A highly sophisticated Program called Ares is sent from the digital world into the real world on a dangerous mission, marking humankind's first encounter with A.I. beings.",/chpWmskl3aKm1aTZqUHRCtviwPy.jpg,/pUNfHmVqfwRdILhCkU8TdysVOXo.jpg,en,TRON: Ares,False,False
TMDB1007734,Nobody 2,Action|Thriller,"28, 53",2025,2025-08-13,0,6.978,1319,30.7057,"Former assassin Hutch Mansell takes his family on a nostalgic vacation to a small-town theme park, only to be pulled back into violence when they clash with a corrupt operator, a crooked sheriff, and a ruthless crime boss.",/iyxwxDZCpIm0vIORaHpmgJv2BGF.jpg,/82C04rTiXYZ7c8XZv91Nu53w82Y.jpg,en,Nobody 2,False,False
TMDB1232546,Until Dawn,Horror|Mystery,"27, 9648",2025,2025-04-23,0,6.318,1321,8.086,"One year after her sister Melanie mysteriously disappeared, Clover and her friends head into the remote valley where she vanished in search of answers. Exploring an abandoned visitor center, they find themselves stalked by a masked killer and horrifically murdered one by one...only to wake up and find themselves back at the beginning of the same evening.",/bLY5yN4MKVynZ2HMZWElTOGBgBe.jpg,/3xKJ0nyUTlySmMBCpOcsuSnFPI1.jpg,en,Until Dawn,False,False
TMDB1241436,Warfare,War|Action,"10752, 28",2025,2025-04-09,0,7.073,1344,12.7617,"A platoon of Navy SEALs embarks on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event.",/l39TlELomwysfsr37vrvCV6rmaQ.jpg,/cJvUJEEQ86LSjl4gFLkYpdCJC96.jpg,en,Warfare,False,False
TMDB1022787,Elio,Family|Comedy|Adventure|Animation|Science Fiction,"10751, 35, 12, 16, 878",2025,2025-06-18,0,6.94,885,16.9572,"Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with eccentric alien lifeforms, navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be.",/7z8jDiTZZco9moIKpTUImFtTy7o.jpg,/ukPu5xYOBAnh5H46uK4aQOirW2b.jpg,en,Elio,False,False
TMDB1263256,Happy Gilmore 2,Comedy,35,2025,2025-07-25,0,6.555,898,8.2735,"Happy Gilmore isn't done with golf — not by a long shot. Since his retirement after his first Tour Championship win, Gilmore returns to finance his daughter's ballet classes.",/nRwDPfYUzzzUQarfMxvPlasxzpL.jpg,/stCEYCxA3SknIIne1H4LmaIJ8ii.jpg,en,Happy Gilmore 2,False,False
TMDB846422,The Old Guard 2,Action|Fantasy,"28, 14",2025,2025-07-01,0,5.913,901,9.1037,Andy and her team of immortal warriors fight with renewed purpose as they face a powerful new foe threatening their mission to protect humanity.,/wqfu3bPLJaEWJVk3QOm0rKhxf1A.jpg,/fd9K7ZDfzRAcbLh8JlG4HIKbtuR.jpg,en,The Old Guard 2,False,False
TMDB1290879,The Woman in Cabin 10,Mystery|Thriller|Crime,"9648, 53, 80",2025,2025-10-09,0,6.195,909,9.1205,"On a lavish yacht for an assignment, a journalist sees a passenger go overboard. But when no one believes her, she risks her life to uncover the truth.",/4kpdyePOlcELQQJcxXPF5GB1Adw.jpg,/9IHZeCusOd7RUaQpUrQJlKqjsUZ.jpg,en,The Woman in Cabin 10,False,False
